date,session_key,meeting_key,driver_number,pit_duration,lap_number
2025-03-16T04:26:20.410000+00:00,9693,1254,27,15.9,3.0
2025-03-16T04:26:22.648000+00:00,9693,1254,12,16.3,3.0
2025-03-16T04:26:24.517000+00:00,9693,1254,5,16.3,3.0
2025-03-16T04:26:26.647000+00:00,9693,1254,31,16.4,3.0
2025-03-16T04:26:29.150000+00:00,9693,1254,30,16.3,3.0
2025-03-16T04:26:30.064000+00:00,9693,1254,87,16.3,3.0
2025-03-16T04:28:30.190000+00:00,9693,1254,4,12.8,4.0
2025-03-16T04:28:32.243000+00:00,9693,1254,1,12.9,4.0
2025-03-16T04:28:33.914000+00:00,9693,1254,81,12.8,4.0
2025-03-16T04:28:37.172000+00:00,9693,1254,63,13.6,4.0
2025-03-16T04:28:39.089000+00:00,9693,1254,16,14.1,4.0
2025-03-16T04:28:42.407000+00:00,9693,1254,22,13.6,4.0
2025-03-16T04:28:44.788000+00:00,9693,1254,23,14.2,4.0
2025-03-16T04:28:47.101000+00:00,9693,1254,44,14.7,4.0
2025-03-16T04:28:49.811000+00:00,9693,1254,10,14.7,4.0
2025-03-16T04:28:51.748000+00:00,9693,1254,14,15.0,4.0
2025-03-16T04:28:54.348000+00:00,9693,1254,18,14.4,4.0
2025-03-16T04:28:56.162000+00:00,9693,1254,27,14.1,4.0
2025-03-16T04:28:57.988000+00:00,9693,1254,12,13.9,4.0
2025-03-16T04:29:00.339000+00:00,9693,1254,5,14.2,4.0
2025-03-16T04:29:08.384000+00:00,9693,1254,31,19.6,4.0
2025-03-16T04:29:09.440000+00:00,9693,1254,30,18.8,4.0
2025-03-16T04:29:15.713000+00:00,9693,1254,87,22.4,4.0
2025-03-16T05:15:54.880000+00:00,9693,1254,22,18.9,33.0
2025-03-16T05:15:55.546000+00:00,9693,1254,23,18.5,33.0
2025-03-16T05:15:57.301000+00:00,9693,1254,44,18.5,33.0
2025-03-16T05:16:00.316000+00:00,9693,1254,10,19.5,33.0
2025-03-16T05:16:04.773000+00:00,9693,1254,12,18.9,33.0
2025-03-16T05:16:26.408000+00:00,9693,1254,18,18.8,33.0
2025-03-16T05:16:36.934000+00:00,9693,1254,27,21.1,33.0
2025-03-16T05:16:41.273000+00:00,9693,1254,4,18.4,34.0
2025-03-16T05:16:45.940000+00:00,9693,1254,5,24.0,33.0
2025-03-16T05:16:49.493000+00:00,9693,1254,81,19.7,34.0
2025-03-16T05:16:53.220000+00:00,9693,1254,30,20.0,33.0
2025-03-16T05:17:05.864000+00:00,9693,1254,1,18.7,34.0
2025-03-16T05:17:27.877000+00:00,9693,1254,63,19.1,34.0
2025-03-16T05:17:35.888000+00:00,9693,1254,16,18.1,34.0
2025-03-16T05:30:19.227000+00:00,9693,1254,31,18.7,39.0
2025-03-16T05:30:28.074000+00:00,9693,1254,87,22.4,39.0
2025-03-16T05:37:14.127000+00:00,9693,1254,4,18.0,44.0
2025-03-16T05:37:22.212000+00:00,9693,1254,63,19.3,44.0
2025-03-16T05:37:23.180000+00:00,9693,1254,23,18.9,44.0
2025-03-16T05:37:26.634000+00:00,9693,1254,18,18.9,44.0
2025-03-16T05:37:28.705000+00:00,9693,1254,12,21.9,44.0
2025-03-16T05:37:29.199000+00:00,9693,1254,27,20.2,44.0
2025-03-16T05:37:44.720000+00:00,9693,1254,5,26.2,44.0
2025-03-16T05:38:42.285000+00:00,9693,1254,81,19.8,44.0
2025-03-16T05:38:52.612000+00:00,9693,1254,87,19.3,44.0
2025-03-16T05:40:24.422000+00:00,9693,1254,1,18.7,46.0
2025-03-16T05:40:37.586000+00:00,9693,1254,10,19.4,46.0
2025-03-16T05:41:57.387000+00:00,9693,1254,31,19.8,46.0
2025-03-16T05:42:48.260000+00:00,9693,1254,44,20.8,47.0
2025-03-16T05:42:54.048000+00:00,9693,1254,16,24.5,47.0
2025-03-16T05:42:55.649000+00:00,9693,1254,22,19.3,47.0
2025-03-23T07:06:04.340000+00:00,9998,1255,5,23.3,1.0
2025-03-23T07:20:43.797000+00:00,9998,1255,10,23.1,10.0
2025-03-23T07:22:18.499000+00:00,9998,1255,22,22.5,11.0
2025-03-23T07:22:21.442000+00:00,9998,1255,31,23.1,11.0
2025-03-23T07:22:27.138000+00:00,9998,1255,7,22.7,11.0
2025-03-23T07:23:56.527000+00:00,9998,1255,12,22.6,12.0
2025-03-23T07:23:58.830000+00:00,9998,1255,6,22.8,12.0
2025-03-23T07:25:25.961000+00:00,9998,1255,44,22.3,13.0
2025-03-23T07:25:31.428000+00:00,9998,1255,1,22.4,13.0
2025-03-23T07:26:57.330000+00:00,9998,1255,81,23.9,14.0
2025-03-23T07:27:01.301000+00:00,9998,1255,63,22.3,14.0
2025-03-23T07:28:37.122000+00:00,9998,1255,4,22.2,15.0
2025-03-23T07:28:42.400000+00:00,9998,1255,16,22.1,15.0
2025-03-23T07:32:20.876000+00:00,9998,1255,55,22.7,17.0
2025-03-23T07:34:04.511000+00:00,9998,1255,30,22.5,18.0
2025-03-23T07:37:11.934000+00:00,9998,1255,23,23.3,20.0
2025-03-23T07:37:39.712000+00:00,9998,1255,27,22.9,20.0
2025-03-23T07:47:11.717000+00:00,9998,1255,87,22.8,26.0
2025-03-23T07:47:46.464000+00:00,9998,1255,5,22.7,26.0
2025-03-23T07:54:02.377000+00:00,9998,1255,30,22.3,30.0
2025-03-23T07:58:46.013000+00:00,9998,1255,6,22.2,33.0
2025-03-23T08:01:56.363000+00:00,9998,1255,22,22.5,35.0
2025-03-23T08:03:32.315000+00:00,9998,1255,18,22.9,36.0
2025-03-23T08:04:48.698000+00:00,9998,1255,44,22.3,37.0
2025-03-23T08:20:25.204000+00:00,9998,1255,22,38.1,46.0
2025-04-06T05:18:42.697000+00:00,10006,1256,18,23.7,9.0
2025-04-06T05:28:10.894000+00:00,10006,1256,7,23.3,15.0
2025-04-06T05:33:59.151000+00:00,10006,1256,63,23.1,19.0
2025-04-06T05:35:27.240000+00:00,10006,1256,81,23.0,20.0
2025-04-06T05:36:57.801000+00:00,10006,1256,1,24.3,21.0
2025-04-06T05:36:57.941000+00:00,10006,1256,4,23.2,21.0
2025-04-06T05:37:04.066000+00:00,10006,1256,16,23.3,21.0
2025-04-06T05:39:09.177000+00:00,10006,1256,27,23.5,22.0
2025-04-06T05:40:33.084000+00:00,10006,1256,87,24.8,23.0
2025-04-06T05:40:38.849000+00:00,10006,1256,22,24.1,23.0
2025-04-06T05:41:59.678000+00:00,10006,1256,23,23.0,24.0
2025-04-06T05:42:11.422000+00:00,10006,1256,14,25.7,24.0
2025-04-06T05:42:14.929000+00:00,10006,1256,10,26.0,24.0
2025-04-06T05:43:29.757000+00:00,10006,1256,6,23.3,25.0
2025-04-06T05:51:11.930000+00:00,10006,1256,44,22.9,30.0
2025-04-06T05:52:06.619000+00:00,10006,1256,18,23.6,30.0
2025-04-06T05:52:41.258000+00:00,10006,1256,12,24.3,31.0
2025-04-06T05:53:22.478000+00:00,10006,1256,5,23.4,31.0
2025-04-06T05:54:54.863000+00:00,10006,1256,31,24.4,32.0
2025-04-06T05:56:25.345000+00:00,10006,1256,30,23.6,33.0
2025-04-06T05:56:27.189000+00:00,10006,1256,55,23.3,33.0
2025-04-13T15:12:43.873000+00:00,10014,1257,27,24.2,5.0
2025-04-13T15:14:22.184000+00:00,10014,1257,6,25.2,6.0
2025-04-13T15:17:35.756000+00:00,10014,1257,31,24.8,8.0
2025-04-13T15:19:15.755000+00:00,10014,1257,7,24.7,9.0
2025-04-13T15:20:47.938000+00:00,10014,1257,4,29.8,10.0
2025-04-13T15:20:49.900000+00:00,10014,1257,10,25.0,10.0
2025-04-13T15:20:52.254000+00:00,10014,1257,1,26.5,10.0
2025-04-13T15:22:35.431000+00:00,10014,1257,22,26.4,11.0
2025-04-13T15:24:07.042000+00:00,10014,1257,12,24.8,12.0
2025-04-13T15:24:25.031000+00:00,10014,1257,18,24.6,12.0
2025-04-13T15:25:38.504000+00:00,10014,1257,63,24.0,13.0
2025-04-13T15:26:07.063000+00:00,10014,1257,5,24.1,13.0
2025-04-13T15:27:13.344000+00:00,10014,1257,81,24.4,14.0
2025-04-13T15:27:36.036000+00:00,10014,1257,55,24.6,14.0
2025-04-13T15:27:38.560000+00:00,10014,1257,87,24.5,14.0
2025-04-13T15:27:44.917000+00:00,10014,1257,30,25.2,14.0
2025-04-13T15:30:58.775000+00:00,10014,1257,23,25.3,16.0
2025-04-13T15:31:03.584000+00:00,10014,1257,14,24.8,16.0
2025-04-13T15:32:17.130000+00:00,10014,1257,16,24.8,17.0
2025-04-13T15:32:26.688000+00:00,10014,1257,44,24.3,17.0
2025-04-13T15:47:39.342000+00:00,10014,1257,1,28.0,26.0
2025-04-13T15:49:11.397000+00:00,10014,1257,31,24.8,27.0
2025-04-13T15:49:11.833000+00:00,10014,1257,12,24.5,27.0
2025-04-13T15:49:32.563000+00:00,10014,1257,27,24.2,27.0
2025-04-13T15:50:43.726000+00:00,10014,1257,10,24.9,28.0
2025-04-13T15:50:56.204000+00:00,10014,1257,7,25.0,28.0
2025-04-13T15:51:07.535000+00:00,10014,1257,6,24.6,28.0
2025-04-13T15:57:04.041000+00:00,10014,1257,81,24.9,32.0
2025-04-13T15:57:12.763000+00:00,10014,1257,63,24.1,32.0
2025-04-13T15:57:14.316000+00:00,10014,1257,16,24.2,32.0
2025-04-13T15:57:16.810000+00:00,10014,1257,4,24.0,32.0
2025-04-13T15:57:30.119000+00:00,10014,1257,44,24.3,32.0
2025-04-13T15:57:56.684000+00:00,10014,1257,55,24.3,32.0
2025-04-13T15:57:58.263000+00:00,10014,1257,22,24.7,32.0
2025-04-13T15:58:03.317000+00:00,10014,1257,87,24.8,32.0
2025-04-13T15:58:03.706000+00:00,10014,1257,23,25.9,32.0
2025-04-13T15:58:06.812000+00:00,10014,1257,12,24.6,32.0
2025-04-13T15:58:10.052000+00:00,10014,1257,14,24.8,32.0
2025-04-13T15:58:20.841000+00:00,10014,1257,30,24.1,32.0
2025-04-13T15:58:22.181000+00:00,10014,1257,18,24.5,32.0
2025-04-13T15:58:30.413000+00:00,10014,1257,5,25.3,32.0
2025-04-13T16:19:49.060000+00:00,10014,1257,55,37.1,44.0
2025-04-20T17:06:43.629000+00:00,10022,1258,7,20.5,1.0
2025-04-20T17:06:45.644000+00:00,10022,1258,31,21.5,1.0
2025-04-20T17:06:46.504000+00:00,10022,1258,5,21.8,1.0
2025-04-20T17:36:05.973000+00:00,10022,1258,87,22.0,18.0
2025-04-20T17:37:06.014000+00:00,10022,1258,81,21.3,19.0
2025-04-20T17:37:20.145000+00:00,10022,1258,12,20.3,19.0
2025-04-20T17:37:38.585000+00:00,10022,1258,14,21.8,19.0
2025-04-20T17:38:45.260000+00:00,10022,1258,63,20.3,20.0
2025-04-20T17:39:10.227000+00:00,10022,1258,30,20.5,20.0
2025-04-20T17:40:15.972000+00:00,10022,1258,1,26.0,21.0
2025-04-20T17:40:41.796000+00:00,10022,1258,55,24.1,21.0
2025-04-20T17:42:19.009000+00:00,10022,1258,23,22.1,22.0
2025-04-20T17:43:43.451000+00:00,10022,1258,44,20.1,23.0
2025-04-20T17:52:49.740000+00:00,10022,1258,16,20.1,29.0
2025-04-20T17:58:38.083000+00:00,10022,1258,7,21.5,32.0
2025-04-20T18:00:03.353000+00:00,10022,1258,27,20.4,33.0
2025-04-20T18:00:38.881000+00:00,10022,1258,4,20.4,34.0
2025-04-20T18:01:14.102000+00:00,10022,1258,6,20.8,34.0
2025-04-20T18:09:33.789000+00:00,10022,1258,18,20.4,39.0
2025-05-04T20:34:44.003000+00:00,10033,1259,5,22.1,19.0
2025-05-04T20:36:21.717000+00:00,10033,1259,18,22.3,20.0
2025-05-04T20:39:20.285000+00:00,10033,1259,6,22.1,22.0
2025-05-04T20:40:53.467000+00:00,10033,1259,31,23.1,23.0
2025-05-04T20:43:43.112000+00:00,10033,1259,12,24.3,25.0
2025-05-04T20:43:47.310000+00:00,10033,1259,55,22.4,25.0
2025-05-04T20:45:11.289000+00:00,10033,1259,1,22.5,26.0
2025-05-04T20:45:15.014000+00:00,10033,1259,23,21.9,26.0
2025-05-04T20:46:56.562000+00:00,10033,1259,22,22.5,27.0
2025-05-04T20:48:37.874000+00:00,10033,1259,44,23.1,28.0
2025-05-04T20:49:02.307000+00:00,10033,1259,14,23.6,28.0
2025-05-04T20:49:36.830000+00:00,10033,1259,30,22.4,28.0
2025-05-04T20:49:50.665000+00:00,10033,1259,81,22.1,29.0
2025-05-04T20:50:02.115000+00:00,10033,1259,4,22.0,29.0
2025-05-04T20:50:24.074000+00:00,10033,1259,63,24.2,29.0
2025-05-04T20:50:32.175000+00:00,10033,1259,16,22.1,29.0
2025-05-04T20:55:38.007000+00:00,10033,1259,10,22.0,32.0
2025-05-04T21:02:11.262000+00:00,10033,1259,27,22.1,36.0
2025-05-18T13:05:35.938000+00:00,9987,1260,31,30.5,1.0
2025-05-18T13:16:32.970000+00:00,9987,1260,10,31.4,9.0
2025-05-18T13:17:48.760000+00:00,9987,1260,16,29.6,10.0
2025-05-18T13:17:54.293000+00:00,9987,1260,30,29.6,10.0
2025-05-18T13:19:09.863000+00:00,9987,1260,63,29.7,11.0
2025-05-18T13:19:11.457000+00:00,9987,1260,55,30.0,11.0
2025-05-18T13:20:32.592000+00:00,9987,1260,14,30.1,12.0
2025-05-18T13:20:40.339000+00:00,9987,1260,5,30.9,12.0
2025-05-18T13:21:45.574000+00:00,9987,1260,81,30.9,13.0
2025-05-18T13:23:21.071000+00:00,9987,1260,18,31.2,14.0
2025-05-18T13:34:31.297000+00:00,9987,1260,43,30.3,22.0
2025-05-18T13:42:09.660000+00:00,9987,1260,4,29.5,28.0
2025-05-18T13:43:28.454000+00:00,9987,1260,1,29.9,29.0
2025-05-18T13:44:04.660000+00:00,9987,1260,23,30.4,29.0
2025-05-18T13:44:16.017000+00:00,9987,1260,6,30.1,29.0
2025-05-18T13:44:16.613000+00:00,9987,1260,12,30.0,29.0
2025-05-18T13:44:16.984000+00:00,9987,1260,44,29.9,29.0
2025-05-18T13:44:24.145000+00:00,9987,1260,16,31.8,29.0
2025-05-18T13:44:27.364000+00:00,9987,1260,27,30.1,29.0
2025-05-18T13:44:30.255000+00:00,9987,1260,63,30.7,29.0
2025-05-18T13:44:30.614000+00:00,9987,1260,87,31.4,29.0
2025-05-18T13:44:36.052000+00:00,9987,1260,22,29.8,29.0
2025-05-18T13:44:37.333000+00:00,9987,1260,55,30.6,29.0
2025-05-18T13:44:52.195000+00:00,9987,1260,10,32.0,29.0
2025-05-18T13:44:53.898000+00:00,9987,1260,30,30.2,29.0
2025-05-18T13:44:56.882000+00:00,9987,1260,5,30.6,29.0
2025-05-18T13:46:06.137000+00:00,9987,1260,81,30.6,30.0
2025-05-18T13:48:38.350000+00:00,9987,1260,87,56.7,31.0
2025-05-18T14:07:31.467000+00:00,9987,1260,1,29.6,46.0
2025-05-18T14:08:00.094000+00:00,9987,1260,4,31.6,46.0
2025-05-18T14:08:31.476000+00:00,9987,1260,44,29.9,46.0
2025-05-18T14:08:41.836000+00:00,9987,1260,6,30.0,46.0
2025-05-18T14:09:17.721000+00:00,9987,1260,14,30.8,46.0
2025-05-18T14:09:24.776000+00:00,9987,1260,18,34.4,46.0
2025-05-18T14:09:28.078000+00:00,9987,1260,43,31.1,46.0
2025-05-18T14:09:30.816000+00:00,9987,1260,5,29.9,46.0
2025-05-18T14:10:16.509000+00:00,9987,1260,23,29.7,47.0
2025-05-25T13:05:00.705000+00:00,9979,1261,22,24.5,1.0
2025-05-25T13:05:02.475000+00:00,9979,1261,10,24.3,1.0
2025-05-25T13:05:30.195000+00:00,9979,1261,87,50.1,1.0
2025-05-25T13:05:35.820000+00:00,9979,1261,5,37.2,1.0
2025-05-25T13:21:04.863000+00:00,9979,1261,27,24.0,12.0
2025-05-25T13:22:26.270000+00:00,9979,1261,43,24.3,13.0
2025-05-25T13:23:19.864000+00:00,9979,1261,6,24.3,14.0
2025-05-25T13:25:54.877000+00:00,9979,1261,14,25.3,16.0
2025-05-25T13:26:00.002000+00:00,9979,1261,31,25.5,16.0
2025-05-25T13:27:46.469000+00:00,9979,1261,18,23.9,17.0
2025-05-25T13:27:48.398000+00:00,9979,1261,87,24.5,17.0
2025-05-25T13:28:25.215000+00:00,9979,1261,44,23.5,18.0
2025-05-25T13:29:25.700000+00:00,9979,1261,4,24.5,19.0
2025-05-25T13:30:02.482000+00:00,9979,1261,6,24.0,19.0
2025-05-25T13:30:48.575000+00:00,9979,1261,81,25.7,20.0
2025-05-25T13:33:15.011000+00:00,9979,1261,16,23.5,22.0
2025-05-25T13:39:33.903000+00:00,9979,1261,5,24.4,26.0
2025-05-25T13:39:35.090000+00:00,9979,1261,43,24.4,26.0
2025-05-25T13:40:54.106000+00:00,9979,1261,1,24.1,28.0
2025-05-25T13:41:44.900000+00:00,9979,1261,31,24.7,28.0
2025-05-25T13:45:47.184000+00:00,9979,1261,30,24.2,31.0
2025-05-25T13:47:05.165000+00:00,9979,1261,23,23.9,32.0
2025-05-25T13:51:32.327000+00:00,9979,1261,5,24.2,35.0
2025-05-25T13:57:37.401000+00:00,9979,1261,30,24.3,40.0
2025-05-25T13:57:39.323000+00:00,9979,1261,23,24.1,40.0
2025-05-25T14:03:16.358000+00:00,9979,1261,27,24.3,44.0
2025-05-25T14:06:10.450000+00:00,9979,1261,81,23.9,48.0
2025-05-25T14:07:17.044000+00:00,9979,1261,16,23.6,49.0
2025-05-25T14:08:10.967000+00:00,9979,1261,55,24.4,48.0
2025-05-25T14:08:27.154000+00:00,9979,1261,4,23.7,50.0
2025-05-25T14:14:45.756000+00:00,9979,1261,55,24.0,53.0
2025-05-25T14:14:47.147000+00:00,9979,1261,63,19.4,53.0
2025-05-25T14:16:41.123000+00:00,9979,1261,44,24.2,56.0
2025-05-25T14:26:38.027000+00:00,9979,1261,63,25.0,62.0
2025-05-25T14:29:40.406000+00:00,9979,1261,18,25.9,64.0
2025-05-25T14:34:22.421000+00:00,9979,1261,63,24.0,68.0
2025-05-25T14:36:00.507000+00:00,9979,1261,12,24.4,69.0
2025-05-25T14:38:51.517000+00:00,9979,1261,12,24.8,71.0
2025-05-25T14:41:05.568000+00:00,9979,1261,22,24.0,73.0
2025-05-25T14:42:46.979000+00:00,9979,1261,1,23.9,77.0
2025-06-01T13:12:13.642000+00:00,9971,1262,23,30.8,6.0
2025-06-01T13:14:49.858000+00:00,9971,1262,87,22.0,8.0
2025-06-01T13:14:54.749000+00:00,9971,1262,22,21.8,8.0
2025-06-01T13:16:07.034000+00:00,9971,1262,27,22.2,9.0
2025-06-01T13:16:24.651000+00:00,9971,1262,55,30.5,9.0
2025-06-01T13:17:27.014000+00:00,9971,1262,10,22.2,10.0
2025-06-01T13:21:17.088000+00:00,9971,1262,1,21.8,13.0
2025-06-01T13:23:12.861000+00:00,9971,1262,43,22.4,14.0
2025-06-01T13:24:35.443000+00:00,9971,1262,14,22.7,15.0
2025-06-01T13:25:31.581000+00:00,9971,1262,44,21.9,16.0
2025-06-01T13:26:50.882000+00:00,9971,1262,16,21.8,17.0
2025-06-01T13:28:34.684000+00:00,9971,1262,30,22.0,18.0
2025-06-01T13:29:48.843000+00:00,9971,1262,6,21.7,19.0
2025-06-01T13:30:05.438000+00:00,9971,1262,5,22.0,19.0
2025-06-01T13:31:01.084000+00:00,9971,1262,63,21.7,20.0
2025-06-01T13:31:32.319000+00:00,9971,1262,31,22.5,20.0
2025-06-01T13:32:04.917000+00:00,9971,1262,4,22.4,21.0
2025-06-01T13:32:28.534000+00:00,9971,1262,12,22.2,21.0
2025-06-01T13:33:20.023000+00:00,9971,1262,81,21.8,22.0
2025-06-01T13:37:05.525000+00:00,9971,1262,22,22.0,24.0
2025-06-01T13:40:13.803000+00:00,9971,1262,23,37.6,26.0
2025-06-01T13:42:59.372000+00:00,9971,1262,1,21.9,29.0
2025-06-01T13:46:33.952000+00:00,9971,1262,10,22.0,31.0
2025-06-01T13:50:52.981000+00:00,9971,1262,55,22.3,34.0
2025-06-01T13:52:07.362000+00:00,9971,1262,87,22.2,35.0
2025-06-01T13:57:58.469000+00:00,9971,1262,16,21.8,40.0
2025-06-01T13:58:05.995000+00:00,9971,1262,43,22.1,39.0
2025-06-01T13:59:29.876000+00:00,9971,1262,63,21.7,41.0
2025-06-01T14:01:40.002000+00:00,9971,1262,14,22.2,42.0
2025-06-01T14:03:11.902000+00:00,9971,1262,31,22.4,43.0
2025-06-01T14:04:16.481000+00:00,9971,1262,30,22.1,44.0
2025-06-01T14:04:32.386000+00:00,9971,1262,22,21.8,44.0
2025-06-01T14:05:29.605000+00:00,9971,1262,27,21.8,45.0
2025-06-01T14:06:15.943000+00:00,9971,1262,44,24.4,46.0
2025-06-01T14:07:10.256000+00:00,9971,1262,1,21.8,47.0
2025-06-01T14:08:26.274000+00:00,9971,1262,4,21.8,48.0
2025-06-01T14:09:20.535000+00:00,9971,1262,6,22.0,48.0
2025-06-01T14:09:39.403000+00:00,9971,1262,81,21.8,49.0
2025-06-01T14:10:32.645000+00:00,9971,1262,12,23.4,49.0
2025-06-01T14:11:18.400000+00:00,9971,1262,5,22.9,49.0
2025-06-01T14:18:02.414000+00:00,9971,1262,81,22.7,55.0
2025-06-01T14:18:08.744000+00:00,9971,1262,4,23.5,55.0
2025-06-01T14:18:11.342000+00:00,9971,1262,1,22.1,55.0
2025-06-01T14:18:19.674000+00:00,9971,1262,14,22.2,54.0
2025-06-01T14:18:23.585000+00:00,9971,1262,87,22.7,54.0
2025-06-01T14:18:27.128000+00:00,9971,1262,22,22.2,54.0
2025-06-01T14:18:34.491000+00:00,9971,1262,16,22.3,55.0
2025-06-01T14:18:39.405000+00:00,9971,1262,63,23.1,55.0
2025-06-01T14:18:50.955000+00:00,9971,1262,44,22.8,55.0
2025-06-01T14:19:00.832000+00:00,9971,1262,43,21.8,54.0
2025-06-01T14:19:35.762000+00:00,9971,1262,6,21.8,55.0
2025-06-01T14:20:05.783000+00:00,9971,1262,10,22.8,55.0
2025-06-01T14:20:33.319000+00:00,9971,1262,55,21.9,55.0
2025-06-01T14:21:28.021000+00:00,9971,1262,27,21.9,56.0
2025-06-15T18:18:46.813000+00:00,9963,1263,1,23.6,12.0
2025-06-15T18:20:00.490000+00:00,9963,1263,63,23.2,13.0
2025-06-15T18:20:28.271000+00:00,9963,1263,6,24.1,13.0
2025-06-15T18:21:21.944000+00:00,9963,1263,12,23.3,14.0
2025-06-15T18:21:42.428000+00:00,9963,1263,43,24.7,14.0
2025-06-15T18:22:45.479000+00:00,9963,1263,44,23.6,15.0
2025-06-15T18:22:53.588000+00:00,9963,1263,14,24.0,15.0
2025-06-15T18:23:57.698000+00:00,9963,1263,81,23.2,16.0
2025-06-15T18:27:00.215000+00:00,9963,1263,87,23.5,18.0
2025-06-15T18:28:08.325000+00:00,9963,1263,27,23.4,19.0
2025-06-15T18:33:34.102000+00:00,9963,1263,23,23.8,23.0
2025-06-15T18:34:50.807000+00:00,9963,1263,18,23.7,24.0
2025-06-15T18:39:19.162000+00:00,9963,1263,16,23.3,28.0
2025-06-15T18:40:32.603000+00:00,9963,1263,4,23.2,29.0
2025-06-15T18:50:43.952000+00:00,9963,1263,1,23.1,37.0
2025-06-15T18:52:00.124000+00:00,9963,1263,12,23.4,38.0
2025-06-15T18:52:59.709000+00:00,9963,1263,30,23.2,38.0
2025-06-15T18:56:57.264000+00:00,9963,1263,63,24.2,42.0
2025-06-15T19:00:51.144000+00:00,9963,1263,81,23.1,45.0
2025-06-15T19:01:16.082000+00:00,9963,1263,44,23.3,45.0
2025-06-15T19:03:25.586000+00:00,9963,1263,4,23.4,47.0
2025-06-15T19:07:07.557000+00:00,9963,1263,5,23.7,49.0
2025-06-15T19:07:59.841000+00:00,9963,1263,14,23.4,50.0
2025-06-15T19:09:55.405000+00:00,9963,1263,18,34.7,51.0
2025-06-15T19:11:03.265000+00:00,9963,1263,16,23.8,53.0
2025-06-15T19:12:18.859000+00:00,9963,1263,10,23.9,53.0
2025-06-15T19:15:57.532000+00:00,9963,1263,22,25.1,56.0
2025-06-15T19:17:03.136000+00:00,9963,1263,31,24.4,57.0
2025-06-15T19:17:07.058000+00:00,9963,1263,55,23.2,57.0
2025-06-15T19:28:33.451000+00:00,9963,1263,14,18.2,66.0
2025-06-15T19:28:37.654000+00:00,9963,1263,27,18.2,66.0
2025-06-15T19:28:41.123000+00:00,9963,1263,63,18.2,67.0
2025-06-15T19:28:43.779000+00:00,9963,1263,1,18.2,67.0
2025-06-15T19:28:46.904000+00:00,9963,1263,12,18.2,67.0
2025-06-15T19:28:54.639000+00:00,9963,1263,31,18.2,66.0
2025-06-15T19:28:55.248000+00:00,9963,1263,55,18.2,66.0
2025-06-15T19:28:56.014000+00:00,9963,1263,81,26.3,67.0
2025-06-15T19:29:14.030000+00:00,9963,1263,16,18.3,67.0
2025-06-15T19:29:16.873000+00:00,9963,1263,87,27.9,66.0
2025-06-15T19:29:19.201000+00:00,9963,1263,22,18.2,66.0
2025-06-15T19:29:21.748000+00:00,9963,1263,43,18.1,66.0
2025-06-15T19:29:22.670000+00:00,9963,1263,5,18.2,66.0
2025-06-15T19:29:26.092000+00:00,9963,1263,10,18.2,66.0
2025-06-15T19:29:32.320000+00:00,9963,1263,6,23.6,66.0
2025-06-15T19:29:35.043000+00:00,9963,1263,18,23.7,66.0
2025-06-15T19:29:45.861000+00:00,9963,1263,44,18.2,67.0
2025-06-15T19:30:27.190000+00:00,9963,1263,14,18.1,67.0
2025-06-15T19:30:30.052000+00:00,9963,1263,27,18.2,67.0
2025-06-15T19:30:47.996000+00:00,9963,1263,63,19.4,68.0
2025-06-15T19:30:49.058000+00:00,9963,1263,1,19.2,68.0
2025-06-15T19:30:50.277000+00:00,9963,1263,12,18.9,68.0
2025-06-15T19:30:51.777000+00:00,9963,1263,31,18.2,67.0
2025-06-15T19:30:52.730000+00:00,9963,1263,55,18.1,67.0
2025-06-15T19:30:53.949000+00:00,9963,1263,81,18.2,68.0
2025-06-15T19:31:08.887000+00:00,9963,1263,16,18.2,68.0
2025-06-15T19:31:13.668000+00:00,9963,1263,87,18.2,67.0
2025-06-15T19:31:16.491000+00:00,9963,1263,22,18.2,67.0
2025-06-15T19:31:18.654000+00:00,9963,1263,43,18.1,67.0
2025-06-15T19:31:20.346000+00:00,9963,1263,5,18.2,67.0
2025-06-15T19:31:21.526000+00:00,9963,1263,10,18.2,67.0
2025-06-15T19:31:27.900000+00:00,9963,1263,6,18.2,67.0
2025-06-15T19:31:30.993000+00:00,9963,1263,18,18.2,67.0
2025-06-15T19:31:36.447000+00:00,9963,1263,44,18.2,68.0
2025-06-15T19:32:06.587000+00:00,9963,1263,14,18.2,68.0
2025-06-15T19:32:09.150000+00:00,9963,1263,27,18.3,68.0
2025-06-15T19:32:51.728000+00:00,9963,1263,63,18.2,69.0
2025-06-15T19:32:52.760000+00:00,9963,1263,1,18.3,69.0
2025-06-15T19:32:53.900000+00:00,9963,1263,12,18.2,69.0
2025-06-15T19:32:55.228000+00:00,9963,1263,31,18.2,68.0
2025-06-15T19:32:56.228000+00:00,9963,1263,55,18.1,68.0
2025-06-15T19:32:57.822000+00:00,9963,1263,81,18.2,69.0
2025-06-15T19:32:59.650000+00:00,9963,1263,16,18.2,69.0
2025-06-15T19:33:00.697000+00:00,9963,1263,87,18.2,68.0
2025-06-15T19:33:02.791000+00:00,9963,1263,22,18.2,68.0
2025-06-15T19:33:04.510000+00:00,9963,1263,43,18.1,68.0
2025-06-15T19:33:06.244000+00:00,9963,1263,5,18.2,68.0
2025-06-15T19:33:08.260000+00:00,9963,1263,10,18.2,68.0
2025-06-15T19:33:10.916000+00:00,9963,1263,6,18.2,68.0
